song_id,song_name,song_popularity,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster,79,5me0Irg2ANcsgc93uaYrpb,0.78,0.575,9,-7.247,0,0.273,0.43,0,0.143,0.773,84.492,252747
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,77,5me0Irg2ANcsgc93uaYrpb,0.889,0.818,9,-4.639,1,0.253,0.47,0,0.179,0.782,96.063,302760
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,75,5me0Irg2ANcsgc93uaYrpb,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-6,0.203,0.904,104.536,257400
4GIsskMpViPkt0uzPJTJSp,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",70,5me0Irg2ANcsgc93uaYrpb,0.833,0.628,2,-7.041,1,0.141,0.0949,1.6e-6,0.282,0.645,106.328,286187
00t7QTffOR3SA3L1BvSQVq,Suicidal Thoughts - 2005 Remaster,69,5me0Irg2ANcsgc93uaYrpb,0.604,0.501,5,-10.171,0,0.425,0.466,9.09e-6,0.091,0.0956,78.61,170213
19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,68,5me0Irg2ANcsgc93uaYrpb,0.704,0.873,11,-4.057,0,0.144,0.121,5.12e-6,0.24,0.742,154.914,366880
6jCGzZn0gFeRlbqdaJhw6T,Party and Bullshit - 2008 Remaster,68,5me0Irg2ANcsgc93uaYrpb,0.433,0.862,1,-3.89,0,0.412,0.193,0,0.604,0.722,200.817,217000
6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),68,5me0Irg2ANcsgc93uaYrpb,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-6,0.256,0.523,97.033,321649
2KFg8kjYy0rYjWsXGhEQHN,Who Shot Ya? - 2005 Remaster,68,5me0Irg2ANcsgc93uaYrpb,0.831,0.682,7,-5.697,1,0.238,0.256,0,0.494,0.6,91.771,319360
3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,71,2Xu7q46Hf02xOoEIm4E1Qs,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,236800
0B8drtTSp68pZdkmVrG9ZA,Twinz (Deep Cover 98) (feat. Fat Joe),68,2Xu7q46Hf02xOoEIm4E1Qs,0.633,0.764,0,-7.212,1,0.323,0.32,3.4e-6,0.234,0.522,94.971,228173
14Ai4sTxWbQpNymhpQKuES,You Ain't a Killer,57,2Xu7q46Hf02xOoEIm4E1Qs,0.724,0.887,6,-7.076,1,0.393,0.134,0,0.112,0.745,90.945,254867
0fpVsdhxofrLCZL1CWETxa,Beware,56,2Xu7q46Hf02xOoEIm4E1Qs,0.623,0.894,5,-4.914,1,0.3,0.309,2e-5,0.358,0.234,92.054,195107
5NQdweL8O7nGdM7e4IS1lf,It's So Hard (featuring Donell Jones) (feat. Donnell Jones),55,2Xu7q46Hf02xOoEIm4E1Qs,0.9,0.593,10,-6.629,0,0.333,0.0554,0,0.0304,0.633,92.946,172933
0JyfYLKuXRmPhMkIPVstu5,I'm Not a Player,53,2Xu7q46Hf02xOoEIm4E1Qs,0.721,0.723,4,-4.429,0,0.239,0.0101,0.00108,0.4,0.542,94.744,221427
4Ve2HvAmn78JoAlT7Wbqd2,Boomerang,51,2Xu7q46Hf02xOoEIm4E1Qs,0.65,0.8,1,-5.465,1,0.129,0.00338,0.0743,0.0895,0.68,93.296,215933
3cNN5708lJ9Z2g7wFf2G20,Brave In The Heart Big Pun featuring Terror Squad (feat. Terror Squad),49,2Xu7q46Hf02xOoEIm4E1Qs,0.633,0.924,6,-3.354,0,0.31,0.0989,0,0.466,0.791,96.358,236133
06kMGyiybLptwh9hkmhsV5,Punish Me (feat. Miss Jones),47,2Xu7q46Hf02xOoEIm4E1Qs,0.693,0.548,1,-7.234,0,0.3,0.0874,1.78e-5,0.119,0.279,87.828,254867
1JqyY1N64SmuGES3xcijPD,"Glamour Life (feat. Fat Joe, Triple Seis, Armageddon & Cuban Link)",44,2Xu7q46Hf02xOoEIm4E1Qs,0.511,0.763,7,-4.844,1,0.467,0.133,0,0.182,0.603,186.702,282827
4anqYZt4APNlFwQixpbdZR,Da Rockwilder,69,4VmEWwd8y9MCLwexFMdpwt,0.612,0.659,6,-6.995,0,0.406,0.0137,0,0.417,0.393,99.137,136093
6C3yPXYG2NJYlIYVe5J7hv,I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,62,4VmEWwd8y9MCLwexFMdpwt,0.722,0.745,4,-6.059,0,0.0536,0.151,6.26e-6,0.337,0.607,95.021,309947
3F3R4uyTMkX9jRCEVVmdz6,Bring The Pain,62,4VmEWwd8y9MCLwexFMdpwt,0.835,0.456,6,-10.195,0,0.266,0.38,0.00359,0.16,0.224,101.889,189760
1JkrWCnQrSZpNRxpAMXzlW,Got To Have It,61,4VmEWwd8y9MCLwexFMdpwt,0.596,0.541,4,-8.026,1,0.418,0.102,0,0.145,0.851,95.752,253787
2n7h09QrGitVul66b2D8Re,Part II,61,4VmEWwd8y9MCLwexFMdpwt,0.775,0.837,10,-4.965,0,0.39,0.0383,0,0.315,0.807,95.86,244600
4dTtYVQzlwBMpVyQ4h3wy2,The What,59,4VmEWwd8y9MCLwexFMdpwt,0.622,0.714,7,-8.244,1,0.411,0.191,0,0.106,0.711,173.163,237480
2Lj1BSSrmaFPH2aEPCKyth,Say,58,4VmEWwd8y9MCLwexFMdpwt,0.826,0.416,0,-7.615,1,0.319,0.117,0,0.0737,0.621,92.033,229587
5AccFIyJNVNwygPIsZd6Wn,"Switch Sides (Feat. Jadakiss, Eddy I, 5Th Pxwer)",53,4VmEWwd8y9MCLwexFMdpwt,0.686,0.69,11,-7.152,0,0.377,0.00209,0,0.102,0.724,93.081,175596
2El2AmJcz6trXPVeXamGYC,What's Happenin',53,4VmEWwd8y9MCLwexFMdpwt,0.73,0.899,2,-3.643,1,0.3,0.237,0,0.0995,0.757,109.129,232253
0la0j39Xsph1SHDUJCXJkp,Unbelievable,52,4VmEWwd8y9MCLwexFMdpwt,0.567,0.847,6,-12.81,1,0.469,0.0129,0,0.105,0.684,170.209,240000
33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",76,6O2zJ0tId7g07yzHtX0yap,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507
7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,70,6O2zJ0tId7g07yzHtX0yap,0.813,0.703,11,-5.077,0,0.268,0.125,1.26e-6,0.237,0.241,94.828,224533
1RjU7UhRICmdFPKxCucLgq,Hell on Earth (Front Lines),66,6O2zJ0tId7g07yzHtX0yap,0.875,0.658,0,-3.641,1,0.359,0.275,0,0.122,0.661,92.038,274093
6nwAubYnLGl7F7cDuOoVLp,Quiet Storm,61,6O2zJ0tId7g07yzHtX0yap,0.79,0.728,2,-9.221,1,0.391,0.366,0,0.112,0.403,96.978,265493
61VlApj8p2ZaP0WTunTrKT,Give Up the Goods (Just Step) (feat. Big Noyd),59,6O2zJ0tId7g07yzHtX0yap,0.782,0.597,1,-6.399,1,0.335,0.0568,0,0.582,0.528,94.631,243133
0Y1wsOHYGbNNNGeYjQJ8BL,Temperature's Rising (feat. Crystal Johnson),57,6O2zJ0tId7g07yzHtX0yap,0.804,0.823,1,-5.422,0,0.256,0.0812,0,0.0794,0.719,87.322,300200
0T2AYQdV9KRC8y8FC1jKq4,Eye for a Eye (Your Beef Is Mines) (feat. Nas & Raekwon),53,6O2zJ0tId7g07yzHtX0yap,0.644,0.548,10,-4.936,0,0.349,0.00289,0,0.0453,0.262,169.884,288307
47w8ZDr5nBClBgMS92FBDQ,Quiet Storm (feat. Lil' Kim) - Remix,52,6O2zJ0tId7g07yzHtX0yap,0.792,0.79,9,-9.033,1,0.407,0.249,0,0.0705,0.411,97.517,244333
6IdK1E8oLtVNdPPH9Np6he,Hey Luv (Anything) (feat. 112),52,6O2zJ0tId7g07yzHtX0yap,0.833,0.68,7,-5.408,1,0.227,0.157,0,0.189,0.641,98.996,242093
2RCw0o43UFaKY4Uf9LjoJY,"Shook Ones, Part I - Original Version",52,6O2zJ0tId7g07yzHtX0yap,0.813,0.515,10,-8.226,0,0.276,0.27,4.01e-6,0.112,0.26,89.781,254640
1akgiRM3mN2nxu2AX6ACCW,I Love College,63,1wgY8huggK60P5nvYrwcYT,0.713,0.826,8,-4.075,1,0.243,0.0897,0,0.421,0.664,86.444,241933
38OWV7YgzSTWsArYarylv8,get out (demo),47,1wgY8huggK60P5nvYrwcYT,0.665,0.623,0,-10.265,1,0.0876,0.253,1.41e-4,0.326,0.506,143.015,164545
0R2yQJOFsKqS0SsgPdWqtP,G.R.I.N.D. (Get Ready It's A New Day),47,1wgY8huggK60P5nvYrwcYT,0.673,0.84,0,-4.81,1,0.0535,0.0214,0.00259,0.321,0.398,123.077,218880
2fymL9YLaFKDGMvVDzNGbQ,Flowers On The Weekend,44,1wgY8huggK60P5nvYrwcYT,0.541,0.596,9,-6.487,1,0.39,0.568,0,0.172,0.6,80.469,152227
30vaYdXtB20QrniKjJ2B7m,Party Girl,42,1wgY8huggK60P5nvYrwcYT,0.655,0.897,11,-3.609,1,0.0582,0.00766,0,0.304,0.293,137.95,260267
5ImIGBpeKVTXOMeoCS9BGb,Tangerine Girl,40,1wgY8huggK60P5nvYrwcYT,0.779,0.593,10,-7.912,0,0.0484,0.0411,0.583,0.111,0.768,125.04,264572
4IHUqAyN0SUDUD8hlHvnGz,Last Man Standing,40,1wgY8huggK60P5nvYrwcYT,0.59,0.853,0,-5.011,1,0.138,0.28,1.1e-6,0.565,0.42,94.243,219107
7g1yl3UgC1m0E1qPqCDwwZ,Lark On My Go-Kart,39,1wgY8huggK60P5nvYrwcYT,0.591,0.835,2,-2.824,1,0.355,0.558,6.59e-6,0.115,0.376,121.925,174533
4lGsr2hwtWJogGaThTeCIr,All Add Up,37,1wgY8huggK60P5nvYrwcYT,0.627,0.596,6,-7.994,0,0.308,0.615,0,0.103,0.786,83.401,205714
20XPfax67wXXEpr7ylwcGh,"Ratatatattle (feat. Blu, Lord Apex & Kota the Friend)",35,1wgY8huggK60P5nvYrwcYT,0.711,0.661,0,-7.917,1,0.398,0.305,0,0.0778,0.882,88.592,219716
1LM6EReMkAxuDXDF26ekl2,Get By,58,0lEssBAxQl2In4RpaB1C2Y,0.662,0.928,2,-4.688,1,0.377,0.00324,0,0.17,0.775,90.509,227427
5fAacciZPmLLFrr8RZ5fvn,2000 Seasons,53,0lEssBAxQl2In4RpaB1C2Y,0.767,0.734,10,-4.297,0,0.355,0.148,0,0.923,0.846,93.108,253068
4EooqGOIIQTCKnMRYiD5QX,Maybe I'm In Love With You (feat. Talib Kweli),51,0lEssBAxQl2In4RpaB1C2Y,0.826,0.715,7,-6.926,0,0.0411,0.612,0.00275,0.135,0.48,104.042,208329
4lHN90buToyId0wJsdl7ij,"Just Begun (feat. Jay Electronica, J. Cole and Mos Def)",47,0lEssBAxQl2In4RpaB1C2Y,0.629,0.787,7,-5.623,1,0.376,0.263,0,0.357,0.713,85.698,227373
0sztU8yO2eSFM7PCAeKdAT,Never Been In Love,46,0lEssBAxQl2In4RpaB1C2Y,0.757,0.748,6,-7.091,0,0.253,0.408,0,0.178,0.559,96.073,300653
3oFn11Yah34EHZMEZY7FlL,Fortfied Live,45,0lEssBAxQl2In4RpaB1C2Y,0.507,0.838,8,-4.955,0,0.358,0.0853,0,0.232,0.748,80.562,311040
3bAyxwQFMo5dK6883pIqjJ,The Blast - (best of decade I version),42,0lEssBAxQl2In4RpaB1C2Y,0.765,0.834,0,-2.654,1,0.312,0.225,0,0.135,0.708,93.832,224867
33m4QeEuxec7fHeJIZYZnm,Get By Side A (Remix) [feat. Jay Z & Busta Rhymes],41,0lEssBAxQl2In4RpaB1C2Y,0.746,0.868,2,-8.399,1,0.427,0.174,0,0.23,0.694,90.196,246753
67KzM4JakJxpVAW8IlI2N0,I Try,40,0lEssBAxQl2In4RpaB1C2Y,0.732,0.687,11,-6.866,0,0.0765,6.59e-4,0.00117,0.255,0.474,96.74,265107
3WeLxo3f1T6pjfj8Fexz9D,Push Thru,40,0lEssBAxQl2In4RpaB1C2Y,0.372,0.744,7,-5.463,1,0.17,0.0676,1.64e-6,0.0757,0.453,79.784,298255
7DOwjvuLCa6A4hIRzZ27kd,Knock Knock,55,1KeJhR0ENFviw187pD4LPT,0.469,0.672,5,-9.23,0,0.244,0.202,0,0.852,0.682,99.471,285093
5BegRQCcJu4trXT6PPdih9,Dancing In The Rain,51,1KeJhR0ENFviw187pD4LPT,0.569,0.74,0,-6.235,1,0.283,0.251,2.68e-6,0.134,0.721,180.559,265827
6mBbycgdWgHMPNyJLCEoW6,Drive In,47,1KeJhR0ENFviw187pD4LPT,0.484,0.66,0,-11.224,1,0.146,0.079,3.51e-6,0.333,0.588,88.418,239787
2mQcZ3jWCwUYBHao8XSwMS,Miles Away,45,1KeJhR0ENFviw187pD4LPT,0.557,0.696,1,-9,1,0.277,0.00861,0,0.357,0.432,145.547,307500
0S4YysfsVExB7oX0tairoB,O Heaven,43,1KeJhR0ENFviw187pD4LPT,0.492,0.747,8,-6.606,0,0.135,0.156,1.72e-6,0.361,0.62,90.219,199879
1wNtOxs2WXWgGwoHBb7LNG,Amnesia,41,1KeJhR0ENFviw187pD4LPT,0.579,0.673,6,-6.798,1,0.204,0.185,0,0.559,0.677,87.951,177920
4LcmIm9sFuC3m2VjhGn84N,The American Dream,40,1KeJhR0ENFviw187pD4LPT,0.744,0.616,10,-5.505,0,0.154,0.0188,0,0.143,0.455,93.806,277800
1mD38mfRjfhO02mkjBWyJB,The Strip,40,1KeJhR0ENFviw187pD4LPT,0.697,0.612,1,-7.692,1,0.233,0.426,0,0.305,0.606,97.805,231413
2nL2eLJd5nRAi3FxG7B0Hh,The Stroll,39,1KeJhR0ENFviw187pD4LPT,0.81,0.887,11,-10.153,1,0.46,0.289,0,0.677,0.754,117.316,242920
6y8CSbkH7Vlq4SwUE9tzqf,Burgundy Whip,39,1KeJhR0ENFviw187pD4LPT,0.722,0.596,6,-10.022,0,0.262,0.174,6.01e-5,0.607,0.509,95.056,178480
31wHBHqj66GhV4qXXl1MdI,All Night,60,2ht3wxeT69CzyKFChNnNAB,0.849,0.823,4,-4.575,1,0.0442,0.0567,0,0.0855,0.846,135.928,241898
6npcJbgDhtWeNT5iOGsjZI,Kill Jill (feat. Killer Mike & Jeezy),57,2ht3wxeT69CzyKFChNnNAB,0.771,0.527,7,-6.797,0,0.23,0.205,0,0.107,0.114,139.935,264739
7166FiVEnGCG27MITo4kXC,Garden Party,56,2ht3wxeT69CzyKFChNnNAB,0.38,0.793,9,-5.887,0,0.467,0.303,0,0.335,0.529,174.007,229026
6llAqB4o2GS2Sx0rKvDIK0,Shutterbugg,55,2ht3wxeT69CzyKFChNnNAB,0.611,0.902,2,-5.213,1,0.353,0.293,0,0.125,0.519,98.252,215240
5LtrJHnBO57EoVHsLR6xR8,Palm Reader,53,2ht3wxeT69CzyKFChNnNAB,0.813,0.774,9,-3.923,0,0.0341,0.012,4.53e-6,0.0616,0.909,105.997,180667
6EC5JMW0hwIRawSOVJfVQn,Chocolate (feat. Trozé),47,2ht3wxeT69CzyKFChNnNAB,0.925,0.621,11,-6.11,1,0.0989,0.00103,0.00617,0.0962,0.536,113.973,181234
27SI50cH6EdeZ5863aAXAi,Lower Case (no cap) [feat. Killer Mike],45,2ht3wxeT69CzyKFChNnNAB,0.793,0.718,9,-5.303,1,0.23,0.0768,8.72e-4,0.101,0.458,175.022,187819
6dvvFXqdKuJpHHWoRzop47,I'm So Hood Remix,43,2ht3wxeT69CzyKFChNnNAB,0.678,0.842,9,-5.406,1,0.247,0.037,0,0.252,0.515,131.149,310093
2T5O5rE0vVBeb3IxCTxzND,Lines,42,2ht3wxeT69CzyKFChNnNAB,0.621,0.652,6,-5.944,0,0.202,0.0758,0,0.205,0.236,84.84,204160
7DKSHIR389td3F1MrTOerW,Out at Night (feat. KYLE & Big Boi),41,2ht3wxeT69CzyKFChNnNAB,0.736,0.71,5,-7.138,0,0.0429,0.0906,6.1e-5,0.216,0.334,105.005,234547
6LZe8JfVaqcpq8yjkHtWQe,Caterpillar (feat. Eminem & King Green),59,6DVipHzYsPlIoA0DW8Gmns,0.706,0.745,10,-5.97,0,0.441,0.136,0,0.268,0.598,91.08,283077
4cPC4aQXU3MNTtv7QWvez2,Boblo Boat (feat. J. Cole),53,6DVipHzYsPlIoA0DW8Gmns,0.618,0.836,0,-5.073,1,0.398,0.269,0,0.129,0.563,157.507,282010
3HOnJHjtaEEPJG3tChHnuI,Boom,47,6DVipHzYsPlIoA0DW8Gmns,0.649,0.651,11,-7.179,0,0.23,8.92e-5,5.32e-4,0.0558,0.93,93.741,233587
4pQmGVQHTaEoytKESzeZFS,Dumb (feat. Boogie),47,6DVipHzYsPlIoA0DW8Gmns,0.655,0.823,1,-3.855,1,0.417,0.158,0,0.289,0.462,172.176,186978
1yerfHilTHLEsJaH7bEn4K,Detroit Vs. Everybody,41,6DVipHzYsPlIoA0DW8Gmns,0.531,0.759,11,-7.002,0,0.387,0.0706,0,0.318,0.304,175.89,357400
3CiSdq2SJSSUc1AVUU2F4G,Boom - Explicit Album Version,45,6DVipHzYsPlIoA0DW8Gmns,0.585,0.662,11,-5.861,0,0.149,4.92e-4,3.08e-5,0.0794,0.931,93.674,232440
7jHaPsQO2U26ri31T3Sco5,Writer's Block,46,6DVipHzYsPlIoA0DW8Gmns,0.51,0.711,0,-5.979,1,0.118,3.8e-4,1.6e-6,0.308,0.203,78.497,273659
2JyRZtqDDBXcTDMjwaOcpR,Scary Movies (The Sequel),46,6DVipHzYsPlIoA0DW8Gmns,0.604,0.934,6,-4.505,1,0.272,0.0175,0.0011,0.395,0.618,92.992,206440
2CHCWa3r60e2c0i6BbvAVl,"Summer On Lock (feat. Pusha T, Jadakiss, Fabolous & Agent Sasco",45,6DVipHzYsPlIoA0DW8Gmns,0.605,0.887,4,-4.466,0,0.38,0.0742,0,0.64,0.464,171.797,224884
33c85p75vhkNnZDFr7793O,Cocaine,45,6DVipHzYsPlIoA0DW8Gmns,0.728,0.558,1,-4.313,1,0.146,0.133,4.63e-6,0.0844,0.223,86.018,213692
4C7Ss9bTPOWJMh3rarF1mN,Definition,60,67ei8ib6PLT1w3OkhIb4fB,0.65,0.9,1,-4.099,0,0.374,0.0252,0,0.176,0.659,89.788,206493
7tx1TUJrT6qxXFXAELqbev,Thieves In The Night,54,67ei8ib6PLT1w3OkhIb4fB,0.816,0.597,1,-6.407,1,0.281,0.147,0,0.138,0.558,92.04,311960
5mxVKAuunOKqcBfR5ivbRf,Respiration,54,67ei8ib6PLT1w3OkhIb4fB,0.54,0.738,6,-5.34,0,0.446,0.272,0,0.199,0.528,178.727,365333
3Mz4AoWIedMfzCib1LYwMZ,Brown Skin Lady,51,67ei8ib6PLT1w3OkhIb4fB,0.57,0.553,1,-9.137,1,0.665,0.557,5.67e-5,0.375,0.828,175.559,346667
1mIpDPCehnf3EPk6J4ZCUF,Astronomy (8th Light),50,67ei8ib6PLT1w3OkhIb4fB,0.832,0.738,6,-2.695,1,0.467,0.256,1.19e-6,0.0915,0.812,94.092,203680
5ED4wu4LKC0iNR28iMtAyv,Re:Definition,50,67ei8ib6PLT1w3OkhIb4fB,0.41,0.864,11,-2.855,1,0.314,0.044,0,0.593,0.677,180.24,182973
5WHsa2d0VhV4Dog4vhIYUH,Little Brother,43,67ei8ib6PLT1w3OkhIb4fB,0.719,0.819,9,-5.199,0,0.252,0.384,0,0.21,0.886,91.367,241533
3DC6AWwtPhlhsBOm4pFkt1,K.O.S. (Determination),40,67ei8ib6PLT1w3OkhIb4fB,0.759,0.521,11,-8.482,1,0.452,0.339,0,0.109,0.779,91.222,289200
2gR8M4j8V1n0ScoE6pB3Wv,Children's Story,40,67ei8ib6PLT1w3OkhIb4fB,0.907,0.531,1,-4.975,1,0.397,0.0357,2.68e-5,0.109,0.765,90.481,212600
3zlvo38o7gFkrjKi1mtaoV,Twice Inna Lifetime,39,67ei8ib6PLT1w3OkhIb4fB,0.772,0.846,8,-5.939,1,0.432,0.161,0,0.201,0.677,85.524,338813
6piDHcH0vdPWzIg2uU2q3K,Lovin' It (feat. Joe Scudda),50,0s9MrSopEoAn8JqwBipgdO,0.363,0.937,5,-5.695,1,0.599,0.456,0,0.761,0.416,174.149,231720
42Bczh6IIyTYJduQnfS92p,I See Now,48,0s9MrSopEoAn8JqwBipgdO,0.601,0.676,7,-11.128,1,0.16,0.295,3.71e-5,0.346,0.789,92.058,259708
2CDnjjOWh18YG3LXsgvSLG,Slow It Down,40,0s9MrSopEoAn8JqwBipgdO,0.507,0.852,6,-7.467,0,0.354,0.155,0,0.612,0.705,90.159,259320
3VA6w5mesmwXiGgZFHGjrY,War,39,0s9MrSopEoAn8JqwBipgdO,0.582,0.85,6,-7.559,1,0.32,0.0988,0,0.798,0.716,90.978,236040
2iDV7B1nHaPW27wIKODyKG,The Way You Do It,38,0s9MrSopEoAn8JqwBipgdO,0.672,0.4,1,-10.872,1,0.178,0.527,0.00141,0.278,0.782,96.019,235813
19Dqy71XekURex0XMKvfR8,Black Magic (Make It Better),37,0s9MrSopEoAn8JqwBipgdO,0.677,0.733,1,-5.324,1,0.191,0.033,0.00303,0.152,0.764,88.034,153867
1VSonOUtMF0ljEqu4vz7ti,The Becoming,35,0s9MrSopEoAn8JqwBipgdO,0.658,0.785,1,-6.458,1,0.395,0.363,0,0.306,0.904,89.465,125880
5zorti40QjwDEr5KwJUeG8,Beautiful Morning,35,0s9MrSopEoAn8JqwBipgdO,0.357,0.891,10,-4.94,0,0.387,0.352,0,0.734,0.675,187.92,140547
4sAfhtU8tLAQFn0DgMW2EP,Still Lives Through,34,0s9MrSopEoAn8JqwBipgdO,0.681,0.87,9,-6.151,1,0.403,0.212,0,0.98,0.682,96.004,205613
7mnkZeSx3v9qLTW7YyeiHT,Whatever You Say,33,0s9MrSopEoAn8JqwBipgdO,0.628,0.656,1,-7.007,1,0.504,0.273,0,0.699,0.617,88.038,327453
1zS4PMsHfkSXPkzrEkCkC6,Invocation,61,2GHclqNVjqGuiE5mA7BEoc,0.753,0.539,6,-8.03,0,0.425,0.0515,1.19e-5,0.0841,0.78,83.92,134040
4JNTpbntShpUpACDUzwHV5,GO!,60,2GHclqNVjqGuiE5mA7BEoc,0.838,0.763,10,-11.132,0,0.227,0.0915,1.37e-5,0.123,0.544,104.958,224160
1Ke6bqdvdGJF1ftvuO8qtP,The Food - Live,58,2GHclqNVjqGuiE5mA7BEoc,0.567,0.733,6,-8.52,0,0.202,0.0132,0,0.965,0.719,88.25,216867
5NiUrZVKyLpsyj62Roq5FW,The Light,57,2GHclqNVjqGuiE5mA7BEoc,0.939,0.727,4,-4.349,0,0.235,0.0346,0,0.0854,0.662,96.968,261693
11aFVmFy8903RwDx4ohQiq,Be (Intro),57,2GHclqNVjqGuiE5mA7BEoc,0.619,0.755,7,-8.439,0,0.0918,0.225,0,0.468,0.191,93.703,144200
5fybLNY2eBRnEGg8SUW6yk,The Light,54,2GHclqNVjqGuiE5mA7BEoc,0.934,0.649,7,-6.465,1,0.266,0.114,1.71e-6,0.0807,0.685,97.026,243587
4u7hiFNXUeTG3A4dqQrkcd,Resurrection,54,2GHclqNVjqGuiE5mA7BEoc,0.769,0.682,1,-12.584,1,0.354,0.0252,3.84e-4,0.702,0.433,91.486,227827
2fmqPLRFdJNPhLU3b2NSFp,Glory (From the Motion Picture Selma),53,2GHclqNVjqGuiE5mA7BEoc,0.567,0.587,9,-5.626,0,0.0417,0.867,0,0.13,0.572,83.046,272728
4TboAbE2pCUUB0fk6Q9rUU,I Used to Love H.E.R.,52,2GHclqNVjqGuiE5mA7BEoc,0.74,0.445,1,-13.222,1,0.397,0.074,3.4e-5,0.424,0.593,91.745,278707
2dCD8qq7yHZPZduA8FJazs,Come Close,52,2GHclqNVjqGuiE5mA7BEoc,0.721,0.469,1,-9.563,1,0.193,0.104,1.11e-4,0.0724,0.694,86.811,275067
0IVAlb0cFCH1cQ974iR1TU,Ms. Fat Booty,71,0Mz5XE0kb1GBnbLQm2VbcO,0.782,0.589,1,-4.827,1,0.189,0.148,0,0.164,0.869,90.438,223547
3gRlmtdCyNoKiyozn2pqc9,Mathematics,63,0Mz5XE0kb1GBnbLQm2VbcO,0.753,0.749,1,-6.132,0,0.316,0.0285,0,0.0845,0.832,93.79,246440
3tC8SJpOwJhDg8WGG1NKGR,Oh No,59,0Mz5XE0kb1GBnbLQm2VbcO,0.719,0.863,5,-4.148,0,0.435,0.414,5.19e-6,0.147,0.765,87.579,239933
06pRRMDsx7mdfZQy10it40,Sunshine,57,0Mz5XE0kb1GBnbLQm2VbcO,0.622,0.725,1,-5.627,1,0.33,0.128,0,0.34,0.467,91.398,265787
4gQdwwPXSXnDkUh4jYqLoC,Hip Hop,56,0Mz5XE0kb1GBnbLQm2VbcO,0.592,0.861,1,-5.177,1,0.249,0.024,0,0.492,0.794,90.238,196440
5Ru9OjtEw5htfnVKpYsIcv,UMI Says,56,0Mz5XE0kb1GBnbLQm2VbcO,0.72,0.67,2,-10.224,1,0.132,0.305,0,0.0928,0.566,121.342,305280
3ewIu3AibUiSiDNS0Ta8Lm,The Panties,50,0Mz5XE0kb1GBnbLQm2VbcO,0.564,0.532,11,-7.228,1,0.0391,0.545,0.00126,0.238,0.182,85.118,251213
5WwGFUPLWz6t7jROXn6j4M,Speed Law,49,0Mz5XE0kb1GBnbLQm2VbcO,0.795,0.667,11,-7.636,0,0.374,0.0568,0,0.407,0.694,98.024,256453
7qxMoa63PAfPZSYafDeHij,Body Rock,49,0Mz5XE0kb1GBnbLQm2VbcO,0.831,0.6,1,-8.024,1,0.443,0.32,0,0.497,0.659,92.72,311480
0G08twG9Snacd3TgJ2IC6r,Do It Now,48,0Mz5XE0kb1GBnbLQm2VbcO,0.699,0.748,11,-5.947,0,0.333,0.0086,2.37e-6,0.0686,0.863,93.878,229547
01oPNCtTniFT3YM4K3ksTf,Opposite of Adults,58,40giwFcTQtv9ezxW8yqxJU,0.674,0.899,9,-5.115,1,0.193,0.011,0,0.327,0.604,95.999,191600
1hPajXXDa8dfTFABNZe2Ri,Mind Your Manners (feat. Icona Pop),51,40giwFcTQtv9ezxW8yqxJU,0.696,0.853,2,-4.122,1,0.237,0.00399,0,0.0843,0.685,92.976,196653
0YQLJDhHVQfZJZmHlml15F,Mind Your Manners (feat. Travie McCoy & Icona Pop),45,40giwFcTQtv9ezxW8yqxJU,0.746,0.882,11,-2.902,0,0.199,0.0123,0,0.348,0.695,92.968,240147
1P2g6CN7xWsm8A2CsLHXxP,Talking to Myself,42,40giwFcTQtv9ezxW8yqxJU,0.805,0.767,5,-4.909,1,0.288,0.489,0,0.0993,0.468,86.01,252413
04pVM8MuDl8Cv4AcD7Ceu0,Bad Day,40,40giwFcTQtv9ezxW8yqxJU,0.828,0.651,10,-6.96,0,0.154,0.145,0,0.0771,0.738,105.969,203160
7Fk94wDxTAQVUQw4dUpRyK,Ray Charles,37,40giwFcTQtv9ezxW8yqxJU,0.709,0.889,1,-4.118,1,0.138,0.16,0,0.0469,0.822,95.01,223480
3TqKcIZMZ26qYmzr2HsNxb,All Things Go,38,40giwFcTQtv9ezxW8yqxJU,0.493,0.833,1,-7.338,1,0.142,0.139,5.48e-5,0.0659,0.914,90.092,189493
